effort,season,latitude,longitude,abundance
tows,jan-mar,-12,-79,1
tows,jan-mar,13,-80,1
tows,jan-mar,5,-80,1
tows,jan-mar,4,-80,1
tows,jan-mar,2,-80,1
tows,jan-mar,1,-80,0
tows,jan-mar,-1,-80,0
tows,jan-mar,-8,-80,1
tows,jan-mar,-9,-80,0
tows,jan-mar,-10,-80,2
tows,jan-mar,-11,-80,2
tows,jan-mar,-12,-80,1
tows,jan-mar,-37,-80,0
tows,jan-mar,15,-81,2
tows,jan-mar,14,-81,1
tows,jan-mar,13,-81,2
tows,jan-mar,12,-81,2
tows,jan-mar,11,-81,1
tows,jan-mar,10,-81,0
tows,jan-mar,9,-81,1
tows,jan-mar,8,-81,0
tows,jan-mar,5,-81,2
tows,jan-mar,4,-81,2
tows,jan-mar,3,-81,1
tows,jan-mar,2,-81,2
tows,jan-mar,1,-81,1
tows,jan-mar,-5,-81,0
tows,jan-mar,-9,-81,1
tows,jan-mar,-10,-81,3
tows,jan-mar,-11,-81,2
tows,jan-mar,-12,-81,1
tows,jan-mar,-39,-81,0
tows,jan-mar,16,-82,0
tows,jan-mar,15,-82,1
tows,jan-mar,14,-82,2
tows,jan-mar,13,-82,3
tows,jan-mar,12,-82,2
tows,jan-mar,11,-82,1
tows,jan-mar,10,-82,1
tows,jan-mar,9,-82,2
tows,jan-mar,8,-82,2
tows,jan-mar,7,-82,1
tows,jan-mar,6,-82,1
tows,jan-mar,5,-82,1
tows,jan-mar,4,-82,2
tows,jan-mar,3,-82,1
tows,jan-mar,2,-82,3
tows,jan-mar,1,-82,2
tows,jan-mar,0,-82,1
tows,jan-mar,-1,-82,0
tows,jan-mar,-2,-82,1
tows,jan-mar,-3,-82,1
tows,jan-mar,-4,-82,0
tows,jan-mar,-6,-82,1
tows,jan-mar,-9,-82,1
tows,jan-mar,-10,-82,3
tows,jan-mar,-11,-82,2
tows,jan-mar,-12,-82,2
tows,jan-mar,17,-83,0
tows,jan-mar,14,-83,1
tows,jan-mar,13,-83,1
tows,jan-mar,10,-83,1
tows,jan-mar,9,-83,1
tows,jan-mar,8,-83,2
tows,jan-mar,7,-83,2
tows,jan-mar,5,-83,1
tows,jan-mar,4,-83,1
tows,jan-mar,3,-83,2
tows,jan-mar,2,-83,2
tows,jan-mar,1,-83,2
tows,jan-mar,0,-83,0
tows,jan-mar,-1,-83,0
tows,jan-mar,-3,-83,1
tows,jan-mar,-4,-83,2
tows,jan-mar,-5,-83,0
tows,jan-mar,-6,-83,0
tows,jan-mar,-7,-83,1
tows,jan-mar,-8,-83,1
tows,jan-mar,-9,-83,2
tows,jan-mar,-10,-83,3
tows,jan-mar,-11,-83,3
tows,jan-mar,-12,-83,2
tows,jan-mar,-33,-83,0
tows,jan-mar,-40,-83,0
tows,jan-mar,17,-84,0
tows,jan-mar,14,-84,1
tows,jan-mar,13,-84,1
tows,jan-mar,12,-84,1
tows,jan-mar,10,-84,0
tows,jan-mar,9,-84,1
tows,jan-mar,8,-84,2
tows,jan-mar,7,-84,2
tows,jan-mar,6,-84,1
tows,jan-mar,5,-84,1
tows,jan-mar,4,-84,1
tows,jan-mar,3,-84,1
tows,jan-mar,2,-84,1
tows,jan-mar,1,-84,2
tows,jan-mar,-1,-84,0
tows,jan-mar,-2,-84,1
tows,jan-mar,-3,-84,1
tows,jan-mar,-4,-84,1
tows,jan-mar,-6,-84,0
tows,jan-mar,-7,-84,1
tows,jan-mar,-8,-84,1
tows,jan-mar,-9,-84,1
tows,jan-mar,-10,-84,3
tows,jan-mar,-11,-84,3
tows,jan-mar,-12,-84,1
tows,jan-mar,-31,-84,0
tows,jan-mar,-32,-84,0
tows,jan-mar,-33,-84,0
tows,jan-mar,-34,-84,0
tows,jan-mar,18,-85,0
tows,jan-mar,17,-85,1
tows,jan-mar,16,-85,1
tows,jan-mar,11,-85,1
tows,jan-mar,10,-85,1
tows,jan-mar,9,-85,1
tows,jan-mar,8,-85,2
tows,jan-mar,7,-85,2
tows,jan-mar,6,-85,2
tows,jan-mar,5,-85,0
tows,jan-mar,4,-85,1
tows,jan-mar,3,-85,1
tows,jan-mar,2,-85,1
tows,jan-mar,-3,-85,0
tows,jan-mar,-4,-85,0
tows,jan-mar,-6,-85,0
tows,jan-mar,-7,-85,0
tows,jan-mar,-8,-85,1
tows,jan-mar,-9,-85,2
tows,jan-mar,-10,-85,3
tows,jan-mar,-11,-85,3
tows,jan-mar,-12,-85,1
tows,jan-mar,-13,-85,0
tows,jan-mar,-31,-85,1
tows,jan-mar,-35,-85,0
tows,jan-mar,-40,-85,0
tows,jan-mar,18,-86,1
tows,jan-mar,17,-86,2
tows,jan-mar,15,-86,0
tows,jan-mar,11,-86,0
tows,jan-mar,10,-86,1
tows,jan-mar,9,-86,3
tows,jan-mar,8,-86,2
tows,jan-mar,7,-86,2
tows,jan-mar,6,-86,2
tows,jan-mar,5,-86,1
tows,jan-mar,4,-86,2
tows,jan-mar,3,-86,2
tows,jan-mar,2,-86,1
tows,jan-mar,-3,-86,0
tows,jan-mar,-4,-86,0
tows,jan-mar,-5,-86,1
tows,jan-mar,-7,-86,0
tows,jan-mar,-8,-86,1
tows,jan-mar,-9,-86,1
tows,jan-mar,-10,-86,4
tows,jan-mar,-11,-86,3
tows,jan-mar,-12,-86,2
tows,jan-mar,-13,-86,1
tows,jan-mar,-15,-86,0
tows,jan-mar,-26,-86,0
tows,jan-mar,-28,-86,0
tows,jan-mar,-31,-86,2
tows,jan-mar,-32,-86,2
tows,jan-mar,-38,-86,0
tows,jan-mar,19,-87,0
tows,jan-mar,18,-87,0
tows,jan-mar,17,-87,0
tows,jan-mar,11,-87,0
tows,jan-mar,10,-87,1
tows,jan-mar,9,-87,2
tows,jan-mar,8,-87,3
tows,jan-mar,7,-87,2
tows,jan-mar,6,-87,3
tows,jan-mar,5,-87,1
tows,jan-mar,4,-87,1
tows,jan-mar,3,-87,1
tows,jan-mar,2,-87,0
tows,jan-mar,0,-87,0
tows,jan-mar,-3,-87,2
tows,jan-mar,-8,-87,0
tows,jan-mar,-9,-87,2
tows,jan-mar,-10,-87,4
tows,jan-mar,-11,-87,4
tows,jan-mar,-12,-87,2
tows,jan-mar,-13,-87,0
tows,jan-mar,-18,-87,0
tows,jan-mar,-31,-87,1
tows,jan-mar,-32,-87,0
tows,jan-mar,-40,-87,0
tows,jan-mar,19,-88,0
tows,jan-mar,18,-88,0
tows,jan-mar,17,-88,0
tows,jan-mar,11,-88,0
tows,jan-mar,10,-88,1
tows,jan-mar,9,-88,1
tows,jan-mar,8,-88,2
tows,jan-mar,7,-88,3
tows,jan-mar,6,-88,2
tows,jan-mar,5,-88,1
tows,jan-mar,4,-88,1
tows,jan-mar,3,-88,1
tows,jan-mar,2,-88,0
tows,jan-mar,1,-88,0
tows,jan-mar,0,-88,1
tows,jan-mar,-3,-88,0
tows,jan-mar,-6,-88,0
tows,jan-mar,-8,-88,1
tows,jan-mar,-9,-88,2
tows,jan-mar,-10,-88,4
tows,jan-mar,-11,-88,3
tows,jan-mar,-12,-88,2
tows,jan-mar,-13,-88,0
tows,jan-mar,-14,-88,0
tows,jan-mar,-20,-88,1
tows,jan-mar,-37,-88,1
tows,jan-mar,11,-89,0
tows,jan-mar,10,-89,2
tows,jan-mar,9,-89,1
tows,jan-mar,8,-89,2
tows,jan-mar,7,-89,2
tows,jan-mar,6,-89,2
tows,jan-mar,5,-89,1
tows,jan-mar,4,-89,1
tows,jan-mar,3,-89,0
tows,jan-mar,2,-89,2
tows,jan-mar,1,-89,0
tows,jan-mar,0,-89,1
tows,jan-mar,-1,-89,0
tows,jan-mar,-2,-89,0
tows,jan-mar,-4,-89,1
tows,jan-mar,-5,-89,1
tows,jan-mar,-6,-89,0
tows,jan-mar,-7,-89,2
tows,jan-mar,-8,-89,2
tows,jan-mar,-9,-89,3
tows,jan-mar,-10,-89,4
tows,jan-mar,-11,-89,4
tows,jan-mar,-12,-89,3
tows,jan-mar,-13,-89,1
tows,jan-mar,-35,-89,0
tows,jan-mar,-36,-89,1
tows,jan-mar,11,-90,1
tows,jan-mar,10,-90,2
tows,jan-mar,9,-90,2
tows,jan-mar,6,-90,1
tows,jan-mar,4,-90,0
tows,jan-mar,3,-90,0
tows,jan-mar,2,-90,1
tows,jan-mar,1,-90,0
tows,jan-mar,-3,-90,0
tows,jan-mar,-6,-90,1
tows,jan-mar,-7,-90,1
tows,jan-mar,-8,-90,2
tows,jan-mar,-9,-90,3
tows,jan-mar,-10,-90,4
tows,jan-mar,-11,-90,4
tows,jan-mar,-12,-90,2
tows,jan-mar,-13,-90,1
tows,jan-mar,-33,-90,0
tows,jan-mar,13,-91,0
tows,jan-mar,9,-91,1
tows,jan-mar,8,-91,1
tows,jan-mar,7,-91,0
tows,jan-mar,6,-91,1
tows,jan-mar,5,-91,1
tows,jan-mar,4,-91,1
tows,jan-mar,3,-91,0
tows,jan-mar,2,-91,1
tows,jan-mar,-4,-91,0
tows,jan-mar,-6,-91,0
tows,jan-mar,-7,-91,1
tows,jan-mar,-8,-91,2
tows,jan-mar,-9,-91,2
tows,jan-mar,-10,-91,4
tows,jan-mar,-11,-91,4
tows,jan-mar,-12,-91,2
tows,jan-mar,-13,-91,1
tows,jan-mar,-21,-91,0
tows,jan-mar,14,-92,0
tows,jan-mar,13,-92,1
tows,jan-mar,11,-92,0
tows,jan-mar,9,-92,0
tows,jan-mar,8,-92,0
tows,jan-mar,6,-92,0
tows,jan-mar,5,-92,1
tows,jan-mar,4,-92,1
tows,jan-mar,3,-92,1
tows,jan-mar,2,-92,1
tows,jan-mar,1,-92,0
tows,jan-mar,0,-92,0
tows,jan-mar,-1,-92,0
tows,jan-mar,-3,-92,1
tows,jan-mar,-6,-92,0
tows,jan-mar,-7,-92,0
tows,jan-mar,-8,-92,1
tows,jan-mar,-9,-92,2
tows,jan-mar,-10,-92,4
tows,jan-mar,-11,-92,4
tows,jan-mar,-12,-92,2
tows,jan-mar,-13,-92,0
tows,jan-mar,-29,-92,1
tows,jan-mar,-30,-92,1
tows,jan-mar,8,-93,0
tows,jan-mar,7,-93,0
tows,jan-mar,4,-93,1
tows,jan-mar,3,-93,1
tows,jan-mar,2,-93,2
tows,jan-mar,1,-93,1
tows,jan-mar,0,-93,1
tows,jan-mar,-1,-93,1
tows,jan-mar,-3,-93,1
tows,jan-mar,-7,-93,0
tows,jan-mar,-8,-93,1
tows,jan-mar,-9,-93,2
tows,jan-mar,-10,-93,4
tows,jan-mar,-11,-93,4
tows,jan-mar,-12,-93,3
tows,jan-mar,-13,-93,2
tows,jan-mar,-27,-93,1
tows,jan-mar,-28,-93,1
tows,jan-mar,6,-94,0
tows,jan-mar,5,-94,0
tows,jan-mar,4,-94,0
tows,jan-mar,3,-94,1
tows,jan-mar,2,-94,2
tows,jan-mar,1,-94,2
tows,jan-mar,0,-94,1
tows,jan-mar,-1,-94,0
tows,jan-mar,-3,-94,1
tows,jan-mar,-5,-94,0
tows,jan-mar,-6,-94,0
tows,jan-mar,-8,-94,1
tows,jan-mar,-9,-94,2
tows,jan-mar,-10,-94,4
tows,jan-mar,-11,-94,4
tows,jan-mar,-12,-94,2
tows,jan-mar,-13,-94,1
tows,jan-mar,-18,-94,0
tows,jan-mar,-19,-94,0
tows,jan-mar,-26,-94,1
tows,jan-mar,-28,-94,0
tows,jan-mar,3,-95,1
tows,jan-mar,2,-95,1
tows,jan-mar,1,-95,2
tows,jan-mar,0,-95,2
tows,jan-mar,-1,-95,2
tows,jan-mar,-2,-95,0
tows,jan-mar,-4,-95,2
tows,jan-mar,-7,-95,0
tows,jan-mar,-8,-95,2
tows,jan-mar,-9,-95,3
tows,jan-mar,-10,-95,4
tows,jan-mar,-11,-95,4
tows,jan-mar,-12,-95,3
tows,jan-mar,-13,-95,1
tows,jan-mar,-14,-95,0
tows,jan-mar,-24,-95,1
tows,jan-mar,-25,-95,1
tows,jan-mar,5,-96,0
tows,jan-mar,3,-96,0
tows,jan-mar,1,-96,2
tows,jan-mar,0,-96,1
tows,jan-mar,-1,-96,3
tows,jan-mar,-2,-96,2
tows,jan-mar,-3,-96,1
tows,jan-mar,-4,-96,1
tows,jan-mar,-6,-96,2
tows,jan-mar,-7,-96,1
tows,jan-mar,-8,-96,2
tows,jan-mar,-9,-96,3
tows,jan-mar,-10,-96,4
tows,jan-mar,-11,-96,4
tows,jan-mar,-12,-96,3
tows,jan-mar,-13,-96,1
tows,jan-mar,-22,-96,1
tows,jan-mar,-27,-96,0
tows,jan-mar,0,-97,1
tows,jan-mar,-1,-97,2
tows,jan-mar,-2,-97,3
tows,jan-mar,-3,-97,2
tows,jan-mar,-4,-97,1
tows,jan-mar,-5,-97,1
tows,jan-mar,-6,-97,2
tows,jan-mar,-7,-97,2
tows,jan-mar,-8,-97,1
tows,jan-mar,-9,-97,3
tows,jan-mar,-10,-97,4
tows,jan-mar,-11,-97,4
tows,jan-mar,-12,-97,3
tows,jan-mar,-13,-97,2
tows,jan-mar,-15,-97,0
tows,jan-mar,-20,-97,1
tows,jan-mar,-21,-97,1
tows,jan-mar,-2,-98,2
tows,jan-mar,-3,-98,4
tows,jan-mar,-4,-98,3
tows,jan-mar,-5,-98,2
tows,jan-mar,-6,-98,2
tows,jan-mar,-7,-98,2
tows,jan-mar,-8,-98,2
tows,jan-mar,-9,-98,3
tows,jan-mar,-10,-98,4
tows,jan-mar,-11,-98,4
tows,jan-mar,-12,-98,4
tows,jan-mar,-13,-98,2
tows,jan-mar,-18,-98,1
tows,jan-mar,-19,-98,1
tows,jan-mar,-3,-99,3
tows,jan-mar,-4,-99,3
tows,jan-mar,-5,-99,3
tows,jan-mar,-6,-99,2
tows,jan-mar,-7,-99,2
tows,jan-mar,-8,-99,2
tows,jan-mar,-9,-99,4
tows,jan-mar,-10,-99,4
tows,jan-mar,-11,-99,4
tows,jan-mar,-12,-99,4
tows,jan-mar,-13,-99,1
tows,jan-mar,-14,-99,0
tows,jan-mar,-15,-99,0
tows,jan-mar,-17,-99,1
tows,jan-mar,-25,-99,0
tows,jan-mar,-26,-99,1
tows,jan-mar,-4,-100,1
tows,jan-mar,-5,-100,2
tows,jan-mar,-6,-100,3
tows,jan-mar,-7,-100,2
tows,jan-mar,-8,-100,2
tows,jan-mar,-9,-100,2
tows,jan-mar,-10,-100,4
tows,jan-mar,-11,-100,4
tows,jan-mar,-12,-100,4
tows,jan-mar,-13,-100,2
tows,jan-mar,-14,-100,1
tows,jan-mar,-15,-100,1
tows,jan-mar,-16,-100,1
tows,jan-mar,-19,-100,0
tows,jan-mar,-20,-100,0
tows,jan-mar,-30,-100,0
tows,jan-mar,-32,-100,0
tows,jan-mar,-5,-101,1
tows,jan-mar,-6,-101,2
tows,jan-mar,-7,-101,2
tows,jan-mar,-8,-101,2
tows,jan-mar,-9,-101,2
tows,jan-mar,-10,-101,3
tows,jan-mar,-11,-101,4
tows,jan-mar,-12,-101,4
tows,jan-mar,-13,-101,2
tows,jan-mar,-18,-101,0
tows,jan-mar,-20,-101,1
tows,jan-mar,-29,-101,0
tows,jan-mar,-32,-101,0
tows,jan-mar,-5,-102,1
tows,jan-mar,-6,-102,1
tows,jan-mar,-7,-102,2
tows,jan-mar,-8,-102,2
tows,jan-mar,-9,-102,2
tows,jan-mar,-10,-102,3
tows,jan-mar,-11,-102,3
tows,jan-mar,-12,-102,4
tows,jan-mar,-13,-102,2
tows,jan-mar,-15,-102,0
tows,jan-mar,-16,-102,1
tows,jan-mar,-18,-102,0
tows,jan-mar,-27,-102,1
tows,jan-mar,-28,-102,1
tows,jan-mar,-29,-102,0
tows,jan-mar,-30,-102,0
tows,jan-mar,-6,-103,0
tows,jan-mar,-7,-103,2
tows,jan-mar,-8,-103,3
tows,jan-mar,-9,-103,3
tows,jan-mar,-10,-103,3
tows,jan-mar,-11,-103,3
tows,jan-mar,-12,-103,3
tows,jan-mar,-13,-103,2
tows,jan-mar,-14,-103,1
tows,jan-mar,-21,-103,0
tows,jan-mar,-27,-103,1
tows,jan-mar,-28,-103,0
tows,jan-mar,-29,-103,1
tows,jan-mar,-30,-103,1
tows,jan-mar,-31,-103,0
tows,jan-mar,-7,-104,2
tows,jan-mar,-8,-104,3
tows,jan-mar,-9,-104,3
tows,jan-mar,-10,-104,3
tows,jan-mar,-11,-104,3
tows,jan-mar,-12,-104,3
tows,jan-mar,-13,-104,2
tows,jan-mar,-14,-104,1
tows,jan-mar,-26,-104,0
tows,jan-mar,-27,-104,1
tows,jan-mar,-29,-104,1
tows,jan-mar,-31,-104,1
tows,jan-mar,3,-105,0
tows,jan-mar,-7,-105,0
tows,jan-mar,-8,-105,1
tows,jan-mar,-9,-105,2
tows,jan-mar,-10,-105,3
tows,jan-mar,-11,-105,3
tows,jan-mar,-12,-105,3
tows,jan-mar,-13,-105,2
tows,jan-mar,-14,-105,0
tows,jan-mar,-15,-105,0
tows,jan-mar,-26,-105,0
tows,jan-mar,-28,-105,1
tows,jan-mar,-29,-105,1
tows,jan-mar,-30,-105,1
tows,jan-mar,-31,-105,1
tows,jan-mar,-6,-106,0
tows,jan-mar,-8,-106,0
tows,jan-mar,-9,-106,1
tows,jan-mar,-10,-106,3
tows,jan-mar,-11,-106,3
tows,jan-mar,-12,-106,3
tows,jan-mar,-13,-106,2
tows,jan-mar,-14,-106,1
tows,jan-mar,-26,-106,1
tows,jan-mar,-27,-106,1
tows,jan-mar,-28,-106,0
tows,jan-mar,-30,-106,1
tows,jan-mar,1,-107,1
tows,jan-mar,-9,-107,0
tows,jan-mar,-10,-107,2
tows,jan-mar,-11,-107,3
tows,jan-mar,-12,-107,3
tows,jan-mar,-13,-107,1
tows,jan-mar,-14,-107,1
tows,jan-mar,-16,-107,0
tows,jan-mar,-23,-107,0
tows,jan-mar,-27,-107,1
tows,jan-mar,-28,-107,1
tows,jan-mar,6,-108,0
tows,jan-mar,4,-108,0
tows,jan-mar,1,-108,0
tows,jan-mar,-1,-108,0
tows,jan-mar,-9,-108,1
tows,jan-mar,-10,-108,2
tows,jan-mar,-11,-108,2
tows,jan-mar,-12,-108,2
tows,jan-mar,-13,-108,2
tows,jan-mar,-14,-108,1
tows,jan-mar,-21,-108,0
tows,jan-mar,-25,-108,0
tows,jan-mar,-26,-108,1
tows,jan-mar,-27,-108,0
tows,jan-mar,-30,-108,1
tows,jan-mar,7,-109,1
tows,jan-mar,5,-109,0
tows,jan-mar,2,-109,0
tows,jan-mar,-11,-109,2
tows,jan-mar,-12,-109,1
tows,jan-mar,-13,-109,3
tows,jan-mar,-14,-109,2
tows,jan-mar,-15,-109,1
tows,jan-mar,-16,-109,0
tows,jan-mar,-17,-109,0
tows,jan-mar,-24,-109,0
tows,jan-mar,-26,-109,0
tows,jan-mar,-27,-109,0
tows,jan-mar,-31,-109,1
tows,jan-mar,9,-110,0
tows,jan-mar,6,-110,0
tows,jan-mar,-10,-110,1
tows,jan-mar,-11,-110,1
tows,jan-mar,-12,-110,2
tows,jan-mar,-13,-110,3
tows,jan-mar,-14,-110,1
tows,jan-mar,-15,-110,0
tows,jan-mar,-18,-110,0
tows,jan-mar,-22,-110,1
tows,jan-mar,-31,-110,1
tows,jan-mar,9,-111,1
tows,jan-mar,3,-111,1
tows,jan-mar,-9,-111,0
tows,jan-mar,-10,-111,2
tows,jan-mar,-11,-111,2
tows,jan-mar,-12,-111,1
tows,jan-mar,-13,-111,0
tows,jan-mar,-14,-111,1
tows,jan-mar,-16,-111,0
tows,jan-mar,-18,-111,1
tows,jan-mar,-19,-111,1
tows,jan-mar,-31,-111,1
tows,jan-mar,10,-112,1
tows,jan-mar,4,-112,0
tows,jan-mar,-9,-112,0
tows,jan-mar,-10,-112,1
tows,jan-mar,-11,-112,1
tows,jan-mar,-12,-112,3
tows,jan-mar,-13,-112,3
tows,jan-mar,-14,-112,2
tows,jan-mar,-15,-112,1
tows,jan-mar,-17,-112,1
tows,jan-mar,-19,-112,1
tows,jan-mar,-20,-112,0
tows,jan-mar,-31,-112,1
tows,jan-mar,12,-113,0
tows,jan-mar,5,-113,0
tows,jan-mar,-9,-113,1
tows,jan-mar,-10,-113,1
tows,jan-mar,-11,-113,2
tows,jan-mar,-12,-113,2
tows,jan-mar,-13,-113,4
tows,jan-mar,-14,-113,3
tows,jan-mar,-15,-113,3
tows,jan-mar,-17,-113,1
tows,jan-mar,-18,-113,1
tows,jan-mar,-19,-113,1
tows,jan-mar,-20,-113,1
tows,jan-mar,-21,-113,0
tows,jan-mar,-22,-113,2
tows,jan-mar,-23,-113,1
tows,jan-mar,-32,-113,1
tows,jan-mar,14,-114,0
tows,jan-mar,12,-114,1
tows,jan-mar,6,-114,1
tows,jan-mar,-10,-114,2
tows,jan-mar,-11,-114,2
tows,jan-mar,-12,-114,2
tows,jan-mar,-13,-114,3
tows,jan-mar,-14,-114,3
tows,jan-mar,-15,-114,1
tows,jan-mar,-16,-114,1
tows,jan-mar,-19,-114,2
tows,jan-mar,-20,-114,2
tows,jan-mar,-21,-114,2
tows,jan-mar,-32,-114,1
tows,jan-mar,-37,-114,0
tows,jan-mar,13,-115,1
tows,jan-mar,7,-115,0
tows,jan-mar,6,-115,0
tows,jan-mar,-10,-115,2
tows,jan-mar,-11,-115,1
tows,jan-mar,-12,-115,2
tows,jan-mar,-13,-115,3
tows,jan-mar,-14,-115,3
tows,jan-mar,-15,-115,3
tows,jan-mar,-16,-115,1
tows,jan-mar,-17,-115,1
tows,jan-mar,-18,-115,2
tows,jan-mar,-19,-115,3
tows,jan-mar,-20,-115,3
tows,jan-mar,-38,-115,1
tows,jan-mar,16,-116,0
tows,jan-mar,15,-116,0
tows,jan-mar,14,-116,0
tows,jan-mar,9,-116,0
tows,jan-mar,8,-116,0
tows,jan-mar,-10,-116,1
tows,jan-mar,-11,-116,1
tows,jan-mar,-12,-116,1
tows,jan-mar,-13,-116,3
tows,jan-mar,-14,-116,3
tows,jan-mar,-15,-116,2
tows,jan-mar,-16,-116,2
tows,jan-mar,-17,-116,3
tows,jan-mar,-18,-116,3
tows,jan-mar,-19,-116,4
tows,jan-mar,-20,-116,1
tows,jan-mar,16,-117,1
tows,jan-mar,15,-117,0
tows,jan-mar,9,-117,1
tows,jan-mar,-6,-117,0
tows,jan-mar,-10,-117,0
tows,jan-mar,-11,-117,1
tows,jan-mar,-12,-117,1
tows,jan-mar,-13,-117,2
tows,jan-mar,-14,-117,3
tows,jan-mar,-15,-117,2
tows,jan-mar,-16,-117,2
tows,jan-mar,-17,-117,2
tows,jan-mar,-18,-117,4
tows,jan-mar,-19,-117,4
tows,jan-mar,-20,-117,1
tows,jan-mar,16,-118,1
tows,jan-mar,13,-118,0
tows,jan-mar,12,-118,0
tows,jan-mar,11,-118,0
tows,jan-mar,-2,-118,0
tows,jan-mar,-10,-118,0
tows,jan-mar,-11,-118,1
tows,jan-mar,-12,-118,1
tows,jan-mar,-13,-118,2
tows,jan-mar,-14,-118,1
tows,jan-mar,-15,-118,1
tows,jan-mar,-16,-118,3
tows,jan-mar,-17,-118,4
tows,jan-mar,-18,-118,4
tows,jan-mar,-20,-118,0
tows,jan-mar,19,-119,0
tows,jan-mar,18,-119,0
tows,jan-mar,17,-119,0
tows,jan-mar,16,-119,0
tows,jan-mar,15,-119,0
tows,jan-mar,14,-119,0
tows,jan-mar,13,-119,0
tows,jan-mar,-11,-119,1
tows,jan-mar,-12,-119,1
tows,jan-mar,-13,-119,2
tows,jan-mar,-14,-119,2
tows,jan-mar,-15,-119,2
tows,jan-mar,-16,-119,3
tows,jan-mar,-17,-119,4
tows,jan-mar,-18,-119,2
tows,jan-mar,-19,-119,3
tows,jan-mar,19,-120,1
tows,jan-mar,18,-120,1
tows,jan-mar,6,-120,0
tows,jan-mar,1,-120,0
tows,jan-mar,-12,-120,2
tows,jan-mar,-13,-120,3
tows,jan-mar,-14,-120,3
tows,jan-mar,-15,-120,4
tows,jan-mar,-16,-120,3
tows,jan-mar,-17,-120,2
tows,jan-mar,-18,-120,2
tows,jan-mar,21,-121,0
tows,jan-mar,19,-121,0
tows,jan-mar,-10,-121,0
tows,jan-mar,-12,-121,2
tows,jan-mar,-13,-121,4
tows,jan-mar,-14,-121,4
tows,jan-mar,-15,-121,3
tows,jan-mar,-16,-121,1
tows,jan-mar,-18,-121,1
tows,jan-mar,21,-122,0
tows,jan-mar,20,-122,1
tows,jan-mar,19,-122,0
tows,jan-mar,2,-122,0
tows,jan-mar,-9,-122,0
tows,jan-mar,-11,-122,0
tows,jan-mar,-12,-122,1
tows,jan-mar,-13,-122,2
tows,jan-mar,-14,-122,1
tows,jan-mar,-15,-122,1
tows,jan-mar,22,-123,0
tows,jan-mar,21,-123,1
tows,jan-mar,20,-123,0
tows,jan-mar,19,-123,0
tows,jan-mar,-10,-123,0
tows,jan-mar,-13,-123,1
tows,jan-mar,-14,-123,1
tows,jan-mar,22,-124,1
tows,jan-mar,21,-124,1
tows,jan-mar,4,-124,1
tows,jan-mar,-1,-124,0
tows,jan-mar,-2,-124,0
tows,jan-mar,-8,-124,1
tows,jan-mar,-11,-124,2
tows,jan-mar,-14,-124,1
tows,jan-mar,-44,-124,0
tows,jan-mar,23,-125,1
tows,jan-mar,22,-125,0
tows,jan-mar,21,-125,1
tows,jan-mar,6,-125,0
tows,jan-mar,4,-125,0
tows,jan-mar,-2,-125,0
tows,jan-mar,-4,-125,1
tows,jan-mar,-5,-125,1
tows,jan-mar,-7,-125,0
tows,jan-mar,-8,-125,1
tows,jan-mar,-10,-125,3
tows,jan-mar,-11,-125,3
tows,jan-mar,-13,-125,1
tows,jan-mar,-15,-125,0
tows,jan-mar,-38,-125,0
tows,jan-mar,-42,-125,0
tows,jan-mar,24,-126,1
tows,jan-mar,23,-126,1
tows,jan-mar,21,-126,0
tows,jan-mar,20,-126,0
tows,jan-mar,6,-126,1
tows,jan-mar,5,-126,1
tows,jan-mar,3,-126,0
tows,jan-mar,2,-126,1
tows,jan-mar,1,-126,1
tows,jan-mar,0,-126,1
tows,jan-mar,-1,-126,1
tows,jan-mar,-9,-126,0
tows,jan-mar,-10,-126,4
tows,jan-mar,-11,-126,1
tows,jan-mar,-41,-126,0
tows,jan-mar,25,-127,0
tows,jan-mar,24,-127,1
tows,jan-mar,22,-127,0
tows,jan-mar,21,-127,0
tows,jan-mar,17,-127,0
tows,jan-mar,14,-127,0
tows,jan-mar,13,-127,1
tows,jan-mar,11,-127,1
tows,jan-mar,10,-127,1
tows,jan-mar,9,-127,2
tows,jan-mar,8,-127,2
tows,jan-mar,7,-127,2
tows,jan-mar,6,-127,1
tows,jan-mar,5,-127,0
tows,jan-mar,4,-127,0
tows,jan-mar,3,-127,1
tows,jan-mar,2,-127,1
tows,jan-mar,-6,-127,0
tows,jan-mar,-9,-127,2
tows,jan-mar,-10,-127,4
tows,jan-mar,-37,-127,0
tows,jan-mar,26,-128,1
tows,jan-mar,25,-128,1
tows,jan-mar,18,-128,1
tows,jan-mar,17,-128,1
tows,jan-mar,16,-128,1
tows,jan-mar,15,-128,1
tows,jan-mar,14,-128,0
tows,jan-mar,13,-128,1
tows,jan-mar,12,-128,2
tows,jan-mar,11,-128,2
tows,jan-mar,10,-128,1
tows,jan-mar,9,-128,1
tows,jan-mar,8,-128,1
tows,jan-mar,7,-128,1
tows,jan-mar,6,-128,1
tows,jan-mar,5,-128,1
tows,jan-mar,4,-128,1
tows,jan-mar,3,-128,0
tows,jan-mar,2,-128,1
tows,jan-mar,-9,-128,3
tows,jan-mar,-10,-128,2
tows,jan-mar,27,-129,2
tows,jan-mar,26,-129,1
tows,jan-mar,25,-129,0
tows,jan-mar,23,-129,1
tows,jan-mar,21,-129,0
tows,jan-mar,19,-129,0
tows,jan-mar,16,-129,2
tows,jan-mar,15,-129,1
tows,jan-mar,14,-129,1
